Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-03-06,710.0,40089.56,1.42,179.41,0.0,0.26,-4.88,425.66
2000-03-07,710.0,40435.18,0.0,408.01,0.0,3.4,-10.39,280.0
2000-03-08,690.0,40435.18,0.0,449.33,0.0,5.44,-10.91,271.1
2000-03-09,715.0,40780.77,4.75,308.86,0.0,7.06,-6.43,375.48
2000-03-10,680.0,40780.77,2.18,457.12,0.0,3.92,-13.5,217.77
2000-03-11,710.0,41126.41,0.0,425.1,0.0,-4.15,-17.21,160.13
2000-03-12,760.0,41472.05,12.3,287.8,0.0,-2.02,-12.9,226.16
2000-03-13,790.0,41472.05,8.01,250.43,0.0,-2.87,-11.7,252.85
2000-03-14,810.0,41817.62,0.0,544.27,0.0,-1.66,-23.72,80.27
2000-03-15,815.0,41817.62,0.0,515.28,0.0,2.64,-15.39,186.22
2000-03-16,810.0,42163.23,2.48,299.66,0.0,4.71,-4.21,447.51
2000-03-17,790.0,42508.75,1.65,406.88,0.0,1.11,-10.81,268.81
2000-03-18,780.0,42508.75,0.0,489.56,0.0,-4.43,-19.35,121.71
2000-03-19,775.0,42854.38,0.0,562.5,0.0,-0.14,-21.63,120.0
2000-03-20,770.0,42854.38,0.0,559.96,0.0,4.89,-15.84,172.45
2000-03-21,710.0,43199.98,0.0,516.28,0.0,7.25,-8.86,312.6
2000-03-22,683.0,43545.56,0.0,544.29,0.0,10.94,-7.41,357.1
2000-03-23,691.0,43545.56,0.0,530.01,0.0,11.95,-4.76,440.0
2000-03-24,724.0,43891.17,0.0,460.48,0.0,10.21,-2.23,519.91
2000-03-25,764.0,43891.17,0.0,524.83,0.0,7.81,-7.5,359.13
2000-03-26,839.0,44236.76,2.24,445.91,0.0,10.16,-3.07,487.15
2000-03-27,947.0,44582.39,0.0,509.76,0.0,10.0,-3.86,451.55
2000-03-28,1110.0,44582.39,4.63,384.36,0.0,9.25,-2.2,520.6
2000-03-29,1580.0,44928.04,7.1,257.31,0.0,8.06,0.19,615.23
2000-03-30,2070.0,44928.04,3.28,199.59,0.0,5.26,-0.04,604.21
2000-03-31,2560.0,45273.62,0.76,266.56,0.0,5.35,-0.51,597.51
2000-04-01,2980.0,45619.19,0.0,357.78,0.0,6.58,-1.42,553.47
2000-04-02,3290.0,45619.19,0.0,450.1,0.0,9.19,-1.68,543.5
2000-04-03,3690.0,45964.79,0.95,488.99,0.0,11.25,-1.41,555.98
2000-04-04,4330.0,45964.79,9.6,317.01,0.0,9.91,-0.35,595.93
2000-04-05,5180.0,46310.35,6.07,165.61,0.0,5.75,0.93,649.21
2000-04-06,5750.0,46615.85,0.0,437.39,0.0,6.52,-3.77,462.36
2000-04-07,6030.0,46656.0,0.0,519.88,0.0,8.13,-5.02,427.56
2000-04-08,6140.0,47001.58,7.88,374.05,0.0,8.65,-3.55,465.47
2000-04-09,6610.0,47001.58,12.51,393.35,0.0,12.93,-0.34,596.02
2000-04-10,7970.0,47347.2,7.16,339.08,0.0,7.2,-3.12,487.31
2000-04-11,8140.0,47506.88,0.0,428.82,0.0,1.52,-7.76,338.06
2000-04-12,8000.0,47692.84,5.59,302.43,0.0,2.65,-5.91,394.84
2000-04-13,7680.0,48037.73,2.14,355.81,0.0,1.22,-6.78,364.17
2000-04-14,7250.0,48038.42,0.05,600.06,0.0,5.17,-9.64,292.32
2000-04-15,7010.0,48384.0,4.75,366.83,0.0,7.12,-2.92,494.47
2000-04-16,7250.0,48388.47,14.31,245.83,0.0,5.23,-1.08,567.03
2000-04-17,6970.0,48729.57,0.0,548.55,0.0,4.37,-7.56,347.0
2000-04-18,6690.0,48930.96,0.0,622.47,0.0,5.39,-9.58,280.03
2000-04-19,6420.0,49075.18,0.0,575.47,0.0,8.18,-4.36,444.24
2000-04-20,6160.0,49380.64,0.76,450.76,0.0,9.08,0.5,628.82
2000-04-21,5960.0,49420.75,0.0,620.19,0.0,10.45,-3.72,459.0
2000-04-22,5770.0,49766.45,9.23,405.18,0.0,7.21,-1.79,538.6
2000-04-23,5900.0,49766.45,16.96,160.77,0.0,3.04,-0.36,597.41
2000-04-24,7240.0,50112.03,26.65,183.27,0.0,3.45,-0.32,598.1
2000-04-25,8200.0,50180.66,4.38,371.6,0.0,3.58,-3.59,468.65
2000-04-26,8330.0,50457.65,0.0,659.02,0.0,8.6,-5.86,398.95
2000-04-27,8190.0,50574.5,2.81,511.89,0.0,7.82,-3.41,471.32
2000-04-28,7930.0,50803.22,3.14,298.77,0.0,4.92,-1.22,560.12
2000-04-29,7610.0,51004.61,1.21,585.16,0.0,11.84,-1.97,522.14
2000-04-30,7330.0,51148.87,1.25,619.12,0.0,13.92,-1.61,545.32
2000-05-01,7100.0,51350.2,5.23,511.12,0.0,9.58,-4.14,440.0
2000-05-02,6880.0,51494.38,3.0,410.27,0.0,9.72,-0.59,585.77
2000-05-03,6630.0,51734.67,0.0,653.59,0.0,10.92,-3.71,463.33
2000-05-04,6360.0,51839.99,0.0,688.44,0.0,16.79,-1.74,539.18
2000-05-05,6150.0,52080.28,1.9,598.32,0.0,20.77,2.77,741.24
2000-05-06,5970.0,52185.57,0.0,660.16,0.0,17.7,0.78,643.69
2000-05-07,5860.0,52386.95,9.25,463.1,0.0,19.58,4.77,861.71
2000-05-08,5760.0,52531.16,3.22,503.13,0.0,21.18,7.08,1007.69
2000-05-09,5600.0,52690.84,5.87,359.2,0.0,13.35,3.96,808.36
2000-05-10,5520.0,52876.82,7.65,277.81,0.0,6.65,0.06,613.74
2000-05-11,5530.0,52993.65,18.02,177.52,0.0,5.09,1.12,662.89
2000-05-12,5690.0,53221.66,9.92,342.97,0.0,9.16,1.15,665.69
2000-05-13,5610.0,53247.04,0.0,630.38,0.0,14.87,0.27,621.67
2000-05-14,5550.0,53527.88,8.08,432.7,0.0,16.77,4.29,827.92
2000-05-15,5330.0,53567.99,0.0,578.98,0.0,17.15,4.43,834.02
2000-05-16,5060.0,53808.35,0.0,577.73,0.0,14.51,1.96,703.55
2000-05-17,4770.0,53913.66,0.0,649.38,0.0,16.45,0.03,604.09
2000-05-18,4570.0,54030.47,12.23,451.54,0.0,15.88,4.63,850.95
2000-05-19,4580.0,54249.66,16.59,467.53,0.0,11.38,-1.23,561.97
2000-05-20,4350.0,54263.68,0.0,655.3,0.0,13.86,-2.78,497.45
2000-05-21,4130.0,54460.54,0.0,675.53,0.0,19.31,-0.19,604.54
2000-05-22,3890.0,54604.08,0.0,656.98,0.0,21.03,2.38,722.91
2000-05-23,3670.0,54629.48,0.13,491.62,0.0,18.44,7.42,1033.48
2000-05-24,3490.0,54845.07,10.13,321.86,0.0,12.81,3.71,801.97
2000-05-25,3630.0,54950.41,12.53,194.51,0.0,10.86,5.71,916.99
2000-05-26,3690.0,54975.08,5.29,277.34,0.0,12.78,5.28,890.25
2000-05-27,3890.0,55190.68,3.15,279.85,0.0,13.65,6.09,933.75
2000-05-28,3770.0,55295.29,0.55,345.9,0.0,11.74,4.82,868.92
2000-05-29,3630.0,55300.43,0.0,418.71,0.0,13.63,5.03,878.78
2000-05-30,3460.0,55455.7,0.0,618.85,0.0,17.86,1.79,703.44
2000-05-31,3280.0,55601.46,0.0,588.14,0.0,21.93,6.75,980.48
2000-06-01,3050.0,55641.59,0.0,532.59,0.0,22.05,9.03,1162.66
2000-06-02,2880.0,55666.28,5.65,505.58,0.0,18.82,3.61,799.96
2000-06-03,2870.0,55801.29,11.14,335.83,0.0,14.89,5.4,903.16
2000-06-04,2720.0,55914.09,0.0,608.83,0.0,16.09,0.59,631.69
2000-06-05,2540.0,55986.57,0.0,631.04,0.0,15.9,-0.99,560.97
2000-06-06,2370.0,55991.71,0.0,608.05,0.0,16.87,1.2,665.04
2000-06-07,2210.0,56055.87,0.0,495.49,0.0,15.9,4.96,876.9
2000-06-08,2090.0,56146.93,3.31,473.12,0.0,18.72,1.43,674.57
2000-06-09,1980.0,56227.52,5.59,427.16,0.0,19.29,4.57,848.58
2000-06-10,1850.0,56292.69,0.0,485.75,0.0,16.17,4.81,865.14
2000-06-11,1730.0,56332.12,0.0,445.37,0.0,13.45,3.45,782.08
2000-06-12,1610.0,56332.81,0.0,587.85,0.0,15.92,0.24,618.2
2000-06-13,1520.0,56337.27,0.0,599.81,0.0,19.6,2.44,731.71
2000-06-14,1440.0,56357.48,0.0,599.27,0.0,21.68,3.92,808.88
2000-06-15,1340.0,56401.43,0.0,479.86,0.0,21.75,9.53,1202.72
2000-06-16,1240.0,56449.67,0.0,499.8,0.0,25.94,12.37,1429.46
2000-06-17,1160.0,56492.52,0.0,457.13,0.0,27.33,14.98,1705.09
2000-06-18,1060.0,56492.52,0.0,578.63,0.0,24.0,6.07,934.5
2000-06-19,982.0,56492.52,0.0,580.18,0.0,21.61,3.79,801.06
2000-06-20,911.0,56534.2,0.0,540.36,0.0,25.02,8.82,1145.31
2000-06-21,865.0,56534.2,14.76,382.11,0.0,23.4,8.79,1143.32
2000-06-22,905.0,56492.52,9.24,278.38,0.0,23.4,13.77,1581.71
2000-06-23,850.0,56492.52,2.66,354.19,0.0,23.75,13.19,1517.24
2000-06-24,808.0,56449.67,0.0,542.32,0.0,24.09,6.22,943.65
2000-06-25,795.0,56449.67,3.74,455.49,0.0,24.64,9.84,1227.51
2000-06-26,904.0,56401.43,23.04,280.57,0.0,24.94,14.13,1610.62
2000-06-27,860.0,56357.48,0.0,381.59,0.0,27.09,15.5,1760.16
2000-06-28,824.0,56337.27,0.0,463.16,0.0,24.31,9.45,1196.06
2000-06-29,785.0,56332.12,6.68,322.61,0.0,23.13,10.76,1300.51
2000-06-30,793.0,56323.25,10.47,256.46,0.0,21.3,11.56,1364.67
2000-07-01,784.0,56259.69,3.17,261.9,0.0,20.26,10.83,1306.12
2000-07-02,752.0,56188.61,0.0,401.89,0.0,25.15,12.8,1465.25
2000-07-03,722.0,56104.09,3.3,308.61,0.0,25.71,14.27,1629.19
2000-07-04,705.0,56011.94,16.0,292.15,0.0,24.24,12.29,1424.15
2000-07-05,704.0,55987.27,9.55,301.81,0.0,21.46,9.32,1185.55
2000-07-06,689.0,55977.71,5.58,271.02,0.0,17.9,9.1,1168.27
2000-07-07,676.0,55881.9,2.94,324.62,0.0,19.67,8.63,1130.02
2000-07-08,690.0,55758.43,10.08,193.08,0.0,16.56,9.82,1225.45
2000-07-09,687.0,55646.05,3.05,359.52,0.0,20.18,7.07,1009.15
2000-07-10,675.0,55632.05,3.88,250.53,0.0,20.68,11.4,1352.19
2000-07-11,680.0,55536.27,3.69,167.86,0.0,16.58,10.83,1306.25
2000-07-12,666.0,55364.61,1.32,418.74,0.0,19.77,7.39,1031.6
2000-07-13,648.0,55295.98,0.0,470.95,0.0,25.78,9.98,1238.21
2000-07-14,629.0,55255.86,0.0,474.23,0.0,26.69,10.49,1279.37
2000-07-15,623.0,55110.09,0.0,450.33,0.0,26.62,11.82,1385.49
2000-07-16,585.0,54950.41,0.07,439.95,0.0,24.18,10.28,1262.6
2000-07-17,563.0,54910.31,1.15,358.67,0.0,22.23,11.57,1365.84
2000-07-18,577.0,54764.5,13.02,178.29,0.0,19.51,13.42,1546.49
2000-07-19,625.0,54604.77,14.78,179.71,0.0,18.24,12.32,1425.53
2000-07-20,579.0,54564.67,0.0,466.84,0.0,19.67,5.79,920.0
2000-07-21,556.0,54327.83,0.0,494.57,0.0,21.75,5.58,907.56
2000-07-22,557.0,54259.2,13.98,305.4,0.0,22.17,10.63,1290.31
2000-07-23,682.0,54153.91,20.67,262.06,0.0,20.37,11.13,1330.35
2000-07-24,691.0,53918.11,0.95,448.21,0.0,23.46,8.43,1114.33
2000-07-25,689.0,53904.12,0.0,482.43,0.0,26.43,9.91,1232.86
2000-07-26,690.0,53636.64,0.0,476.55,0.0,27.58,10.95,1315.96
2000-07-27,683.0,53567.99,0.0,436.03,0.0,25.99,12.17,1413.98
2000-07-28,662.0,53423.74,0.0,401.97,0.0,24.0,12.17,1413.52
2000-07-29,635.0,53222.36,0.0,430.92,0.0,25.11,11.72,1377.91
2000-07-30,614.0,53149.24,0.0,399.65,0.0,24.75,12.81,1475.36
2000-07-31,590.0,52876.82,0.0,452.08,0.0,25.0,10.06,1245.17
2000-08-01,567.0,52836.68,0.0,458.67,0.0,26.23,10.48,1278.41
2000-08-02,544.0,52535.61,5.79,273.26,0.0,23.81,13.07,1493.04
2000-08-03,525.0,52521.62,4.93,236.16,0.0,23.95,15.17,1724.74
2000-08-04,508.0,52210.25,5.5,287.25,0.0,24.25,13.57,1555.66
2000-08-05,479.0,52184.88,0.0,418.39,0.0,22.18,9.27,1181.39
2000-08-06,455.0,51864.66,0.0,467.54,0.0,24.31,7.79,1063.23
2000-08-07,439.0,51839.99,0.22,379.78,0.0,23.03,11.35,1348.38
2000-08-08,427.0,51519.04,5.21,185.87,0.0,21.33,14.45,1639.8
2000-08-09,421.0,51494.38,13.44,215.24,0.0,21.8,13.66,1562.16
2000-08-10,447.0,51153.32,9.71,139.95,0.0,19.3,14.27,1627.59
2000-08-11,411.0,51148.18,0.0,389.52,0.0,20.91,9.09,1167.31
2000-08-12,398.0,50803.22,0.0,456.83,0.0,24.82,8.48,1118.2
2000-08-13,384.0,50802.53,0.0,466.96,0.0,25.16,7.74,1058.81
2000-08-14,369.0,50457.65,0.0,438.68,0.0,24.19,8.99,1158.98
2000-08-15,359.0,50417.51,3.92,265.1,0.0,23.1,12.51,1441.54
2000-08-16,366.0,50112.03,10.36,212.33,0.0,22.53,14.37,1633.5
2000-08-17,401.0,50006.75,12.37,214.59,0.0,20.59,12.38,1430.16
2000-08-18,395.0,49766.45,0.0,346.12,0.0,19.0,8.71,1136.82
2000-08-19,368.0,49580.45,0.0,379.13,0.0,20.57,8.75,1139.67
2000-08-20,362.0,49420.75,8.44,291.17,0.0,20.53,8.28,1102.44
2000-08-21,374.0,49079.64,10.87,265.74,0.0,18.45,7.87,1069.51
2000-08-22,356.0,49075.18,0.0,448.92,0.0,21.38,4.88,871.12
2000-08-23,344.0,48729.57,0.0,427.8,0.0,22.57,7.29,1023.53
2000-08-24,393.0,48728.88,14.52,251.85,0.0,21.28,10.92,1313.93
2000-08-25,382.0,48384.0,1.76,318.26,0.0,21.43,10.47,1277.61
2000-08-26,367.0,48239.74,0.0,379.51,0.0,24.44,11.79,1383.14
2000-08-27,351.0,48038.42,1.92,360.06,0.0,24.66,11.78,1382.61
2000-08-28,329.0,47697.29,0.0,441.86,0.0,20.33,3.81,804.92
2000-08-29,316.0,47692.84,0.0,454.14,0.0,21.92,3.34,781.49
2000-08-30,309.0,47347.2,0.62,405.94,0.0,24.12,7.51,1041.16
2000-08-31,296.0,47346.52,0.0,396.7,0.0,23.34,8.93,1154.24
2000-09-01,284.0,47001.58,0.28,381.55,0.0,24.18,10.35,1267.68
2000-09-02,269.0,46724.62,0.0,403.73,0.0,21.21,6.05,939.42
2000-09-03,257.0,46656.0,0.0,340.82,0.0,17.94,6.52,968.58
2000-09-04,244.0,46310.35,0.0,349.49,0.0,18.01,6.17,943.14
2000-09-05,226.0,46310.35,0.0,393.92,0.0,15.01,0.93,642.82
2000-09-06,216.0,45964.79,0.0,408.13,0.0,14.56,-0.78,576.77
2000-09-07,209.0,45778.89,0.0,419.55,0.0,19.45,1.83,700.63
2000-09-08,201.0,45619.19,0.0,386.88,0.0,22.2,6.43,954.11
2000-09-09,189.0,45273.62,0.0,352.14,0.0,21.4,7.65,1051.71
2000-09-10,181.0,45273.62,0.0,398.88,0.0,20.89,3.43,781.75
2000-09-11,176.0,44928.04,0.0,391.12,0.0,22.41,5.11,888.87
2000-09-12,174.0,44783.8,1.14,290.81,0.0,21.16,10.16,1252.95
2000-09-13,169.0,44582.39,5.23,185.25,0.0,19.88,11.02,1321.48
2000-09-14,162.0,44236.76,0.0,323.85,0.0,17.58,5.25,900.23
2000-09-15,162.0,44236.76,3.76,181.49,0.0,16.38,8.76,1141.02
2000-09-16,167.0,43891.17,8.99,161.28,0.0,15.4,8.38,1110.41
2000-09-17,159.0,43785.84,1.23,198.43,0.0,13.41,6.2,946.95
2000-09-18,152.0,43545.56,1.1,255.37,0.0,14.07,4.83,866.01
2000-09-19,148.0,43199.98,0.0,346.2,0.0,20.91,6.09,928.54
2000-09-20,142.0,43199.98,0.0,319.13,0.0,23.86,10.17,1253.33
2000-09-21,140.0,42854.38,0.02,263.87,0.0,22.36,11.91,1392.57
2000-09-22,130.0,42652.95,0.0,298.69,0.0,17.46,5.68,913.56
2000-09-23,122.0,42508.75,2.98,242.15,0.0,13.93,4.4,840.7
2000-09-24,147.0,42163.23,15.3,166.41,0.0,13.03,4.98,875.62
2000-09-25,147.0,42163.23,0.0,305.07,0.0,12.51,0.39,622.7
2000-09-26,138.0,41817.62,0.0,344.66,0.0,12.75,-2.43,510.4
2000-09-27,131.0,41616.29,0.0,355.61,0.0,15.34,-1.54,556.97
2000-09-28,119.0,41472.05,0.0,334.41,0.0,13.22,-1.6,544.96
2000-09-29,113.0,41126.41,0.0,330.7,0.0,8.84,-5.49,400.43
2000-09-30,111.0,41126.41,0.0,351.55,0.0,14.85,-2.62,503.24
2000-10-01,107.0,40780.77,0.0,327.75,0.0,20.31,4.16,822.23
2000-10-02,104.0,40621.08,0.0,331.28,0.0,20.4,3.44,783.89
2000-10-03,104.0,40435.18,0.0,314.32,0.0,20.0,4.34,827.64
2000-10-04,97.0,40089.56,0.0,328.47,0.0,17.93,0.57,631.83
2000-10-05,93.0,40089.56,0.0,293.21,0.0,12.99,-0.77,579.96
2000-10-06,93.0,39744.0,0.75,204.15,0.0,8.9,0.05,612.1
2000-10-07,99.0,39675.34,6.19,78.95,0.0,6.01,2.07,708.88
2000-10-08,100.0,39398.36,5.2,115.05,0.0,6.59,0.74,636.13
2000-10-09,99.0,39053.5,5.41,130.08,0.0,4.82,-1.72,540.35
2000-10-10,128.0,39052.8,10.9,99.12,0.0,3.49,-1.32,553.84
2000-10-11,170.0,38707.21,7.33,81.52,0.0,3.25,-0.53,590.01
2000-10-12,179.0,38707.21,0.0,267.07,0.0,9.84,-1.57,550.69
2000-10-13,171.0,38361.61,0.0,294.87,0.0,15.13,0.33,624.57
2000-10-14,174.0,38160.23,3.81,215.01,0.0,14.92,0.89,647.96
2000-10-15,189.0,38016.03,5.29,177.21,0.0,10.93,0.55,634.11
2000-10-16,188.0,37679.96,0.0,279.55,0.0,7.59,-6.3,376.15
2000-10-17,184.0,37670.41,0.0,273.9,0.0,6.92,-6.94,360.0
2000-10-18,186.0,37324.8,6.02,219.55,0.0,8.06,-4.89,436.37
2000-10-19,207.0,37320.34,7.42,127.77,0.0,8.48,1.05,654.06
2000-10-20,211.0,36979.2,0.0,218.8,0.0,11.05,0.7,638.98
2000-10-21,215.0,36819.51,0.0,239.45,0.0,14.13,1.78,698.64
2000-10-22,205.0,36633.61,0.0,242.3,0.0,12.15,-0.56,587.36
2000-10-23,207.0,36393.29,0.0,251.45,0.0,8.37,-5.38,417.77
2000-10-24,206.0,36287.98,0.0,252.54,0.0,11.42,-3.29,476.64
2000-10-25,203.0,35982.49,0.0,241.29,0.0,13.13,-0.89,568.83
2000-10-26,203.0,35942.37,0.0,256.38,0.0,16.14,-0.72,578.81
2000-10-27,204.0,35606.39,0.0,251.24,0.0,18.6,1.49,678.89
2000-10-28,201.0,35596.84,1.65,230.87,0.0,14.46,-1.29,559.47
2000-10-29,211.0,35251.93,15.44,70.82,0.0,0.67,-3.74,462.83
2000-10-30,234.0,35246.79,10.23,91.7,0.0,2.48,-2.9,493.65
2000-10-31,239.0,34905.6,0.0,95.22,0.0,4.67,0.28,623.67
2000-11-01,249.0,34880.94,0.0,125.8,0.0,5.22,-0.63,586.03
2000-11-02,264.0,34560.02,0.0,198.03,0.0,9.58,-0.93,574.07
2000-11-03,283.0,34535.32,0.0,233.02,0.0,12.05,-2.84,496.77
2000-11-04,298.0,34215.11,0.0,217.59,0.0,10.36,-2.6,509.08
2000-11-05,311.0,34189.73,2.79,124.79,0.0,7.4,0.01,606.86
2000-11-06,359.0,33878.38,3.96,69.89,0.0,4.93,0.51,628.68
2000-11-07,396.0,33864.37,0.7,94.21,0.0,6.06,1.5,680.88
2000-11-08,419.0,33563.33,0.0,80.34,0.0,7.47,3.57,788.67
2000-11-09,440.0,33523.2,0.0,115.04,0.0,8.53,2.65,742.13
2000-11-10,459.0,33250.75,0.0,134.91,0.0,8.09,0.88,640.07
2000-11-11,465.0,33177.63,0.09,113.6,0.0,7.62,1.71,693.43
2000-11-12,461.0,32976.23,0.0,93.73,0.0,7.01,2.29,719.01
2000-11-13,470.0,32831.98,3.61,67.39,0.0,5.41,1.5,682.63
2000-11-14,489.0,32763.39,4.81,61.47,0.0,5.87,1.9,700.83
2000-11-15,699.0,32495.98,22.53,66.55,0.0,6.13,1.87,700.15
2000-11-16,856.0,32481.96,8.57,59.33,0.0,2.88,-0.77,578.52
2000-11-17,878.0,32246.12,0.21,119.39,0.0,3.62,-2.08,527.91
2000-11-18,907.0,32140.79,0.0,149.01,0.0,2.38,-5.25,414.96
2000-11-19,942.0,32072.18,0.0,117.64,0.0,-0.76,-6.36,379.19
2000-11-20,964.0,31835.34,0.0,144.13,0.0,1.36,-5.91,393.92
2000-11-21,976.0,31795.23,2.18,135.61,0.0,2.01,-5.15,422.91
2000-11-22,976.0,31635.53,1.38,121.83,0.0,-0.47,-5.88,396.27
2000-11-23,970.0,31489.71,0.73,168.57,0.0,-0.89,-8.64,315.31
2000-11-24,952.0,31449.61,0.0,158.73,0.0,-5.04,-11.95,246.95
2000-11-25,926.0,31289.88,0.0,206.89,0.0,-5.26,-17.16,158.3
2000-11-26,914.0,31144.08,0.4,194.25,0.0,-1.3,-11.65,246.09
2000-11-27,916.0,31103.99,6.53,120.55,0.0,1.56,-5.5,410.34
2000-11-28,941.0,31035.38,3.0,46.91,0.0,1.56,-0.7,586.66
2000-11-29,941.0,30863.72,1.01,51.57,0.0,1.44,-0.57,593.86
2000-11-30,929.0,30767.94,0.0,72.75,0.0,1.38,-1.6,553.19
2000-12-01,907.0,30753.94,0.03,117.42,0.0,-1.04,-6.11,388.38
2000-12-02,884.0,30641.56,0.0,103.92,0.0,-4.6,-8.89,313.44
2000-12-03,830.0,30518.12,0.0,175.24,0.0,-4.41,-13.97,200.07
