Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-04-18,236.0,48038.4,3.21,352.62,0.0,9.36,-1.25,559.89
2000-04-19,221.0,48384.01,2.99,215.15,0.0,5.24,-0.51,589.15
2000-04-20,203.0,48384.01,0.0,359.66,0.0,8.58,1.18,665.21
2000-04-21,381.0,48729.62,4.48,363.0,0.0,14.18,3.5,787.53
2000-04-22,1020.0,48729.62,35.82,173.22,0.0,5.87,1.44,674.2
2000-04-23,592.0,49073.36,6.44,137.51,0.0,4.78,1.48,676.88
2000-04-24,414.0,49075.2,0.21,225.85,0.0,5.79,1.74,691.38
2000-04-25,326.0,49229.38,0.11,520.75,0.0,8.78,-2.1,523.04
2000-04-26,310.0,49420.81,0.0,578.62,0.0,12.19,-0.9,569.93
2000-04-27,396.0,49420.81,14.97,108.58,0.0,1.85,-0.38,596.3
2000-04-28,418.0,49766.4,3.76,321.34,0.0,7.05,-0.1,608.14
2000-04-29,329.0,49766.4,2.48,482.03,0.0,10.37,-1.49,560.0
2000-04-30,271.0,50112.01,0.0,643.7,0.0,18.45,0.09,612.97
2000-05-01,234.0,50112.01,0.0,605.74,0.0,12.63,-1.76,539.15
2000-05-02,217.0,50457.59,0.11,630.14,0.0,16.06,-0.58,586.33
2000-05-03,195.0,50457.59,0.0,610.7,0.0,14.38,-0.88,569.35
2000-05-04,180.0,50611.79,0.0,630.75,0.0,18.73,0.63,638.82
2000-05-05,183.0,50803.21,0.29,623.03,0.0,21.86,3.48,786.92
2000-05-06,180.0,50803.21,0.43,482.81,0.0,24.05,12.0,1400.0
2000-05-07,160.0,51148.8,0.0,519.88,0.0,25.68,12.24,1418.95
2000-05-08,138.0,51148.8,0.0,536.15,0.0,29.46,14.0,1599.61
2000-05-09,129.0,51432.05,11.53,393.31,0.0,28.78,14.03,1602.81
2000-05-10,269.0,51494.39,11.31,451.24,0.0,29.8,7.59,1047.38
2000-05-11,770.0,51494.39,36.33,171.27,0.0,9.31,4.64,850.2
2000-05-12,327.0,51840.0,0.0,471.73,0.0,17.25,5.81,925.29
2000-05-13,294.0,51840.0,4.36,349.57,0.0,18.78,7.24,1019.38
2000-05-14,286.0,51883.24,5.15,273.13,0.0,15.88,7.6,1047.78
2000-05-15,212.0,52185.59,0.0,550.52,0.0,16.5,1.34,669.76
2000-05-16,178.0,52185.59,0.0,530.97,0.0,13.23,-0.48,600.0
2000-05-17,156.0,52339.77,0.0,552.61,0.0,16.45,1.34,667.23
2000-05-18,170.0,52531.21,0.0,506.14,0.0,19.05,5.95,934.97
2000-05-19,312.0,52531.21,14.16,393.23,0.0,19.07,4.76,858.5
2000-05-20,273.0,52685.38,7.02,141.53,0.0,6.47,2.62,740.6
2000-05-21,214.0,52876.79,2.27,296.05,0.0,10.86,4.13,824.25
2000-05-22,229.0,52876.79,4.19,104.28,0.0,9.92,7.21,1016.88
2000-05-23,203.0,52920.03,4.33,199.04,0.0,13.66,8.0,1080.13
2000-05-24,553.0,53222.39,17.15,300.83,0.0,17.68,8.17,1093.84
2000-05-25,473.0,53222.39,8.05,310.56,0.0,18.69,8.72,1137.62
2000-05-26,318.0,53222.39,4.66,332.96,0.0,17.39,6.54,963.63
2000-05-27,232.0,53505.64,0.0,402.0,0.0,16.26,6.62,969.47
2000-05-28,192.0,53568.0,0.0,479.93,0.0,18.76,5.96,930.06
2000-05-29,175.0,53568.0,0.01,324.63,0.0,14.62,7.08,1007.16
2000-05-30,153.0,53568.0,0.0,508.58,0.0,17.16,3.13,766.36
2000-05-31,133.0,53722.18,0.0,534.92,0.0,19.92,3.74,802.3
2000-06-01,116.0,53913.58,0.0,543.53,0.0,23.17,5.36,896.38
2000-06-02,127.0,53913.58,0.0,497.13,0.0,27.3,11.67,1373.83
2000-06-03,220.0,53913.58,13.08,400.75,0.0,27.61,8.87,1149.36
2000-06-04,132.0,53913.58,0.0,512.99,0.0,20.04,4.81,864.52
2000-06-05,113.0,54067.77,4.6,421.05,0.0,20.58,6.95,996.14
2000-06-06,417.0,54257.36,15.36,273.71,0.0,14.62,7.32,1025.81
2000-06-07,1960.0,54259.19,76.29,171.49,0.0,9.86,4.9,868.07
2000-06-08,545.0,54259.19,0.0,508.68,0.0,18.01,3.78,804.76
2000-06-09,377.0,54259.19,0.0,520.48,0.0,21.55,6.28,950.65
2000-06-10,290.0,54259.19,0.64,476.84,0.0,24.34,10.16,1252.98
2000-06-11,249.0,54259.19,0.0,493.14,0.0,29.18,13.51,1554.1
2000-06-12,574.0,54302.43,23.43,404.97,0.0,27.04,7.98,1078.26
2000-06-13,393.0,54413.37,6.37,145.17,0.0,11.64,7.36,1029.06
2000-06-14,589.0,54542.45,12.62,252.47,0.0,14.59,6.82,987.2
2000-06-15,432.0,54602.96,0.0,206.84,0.0,11.75,7.35,1028.42
2000-06-16,340.0,54604.8,0.0,443.6,0.0,21.36,10.05,1244.17
2000-06-17,285.0,54604.8,0.0,419.99,0.0,28.68,17.25,1960.7
2000-06-18,297.0,54604.8,7.41,408.64,0.0,28.83,9.25,1180.23
2000-06-19,304.0,54604.8,7.85,191.43,0.0,17.52,11.77,1381.23
2000-06-20,228.0,54604.8,0.0,455.33,0.0,20.67,8.65,1131.91
2000-06-21,182.0,54604.8,0.0,478.72,0.0,23.91,10.07,1245.35
2000-06-22,232.0,54604.8,4.51,333.15,0.0,24.9,12.27,1425.1
2000-06-23,280.0,54604.8,6.21,327.7,0.0,26.28,13.65,1564.11
2000-06-24,181.0,54604.8,0.0,505.66,0.0,23.47,7.69,1055.13
2000-06-25,149.0,54604.8,0.0,465.67,0.0,23.89,10.15,1252.05
2000-06-26,302.0,54602.96,19.4,308.73,0.0,29.15,16.79,1908.02
2000-06-27,309.0,54542.45,4.3,206.25,0.0,25.68,18.48,2125.49
2000-06-28,228.0,54413.37,4.6,348.03,0.0,24.87,10.87,1309.4
2000-06-29,155.0,54259.19,0.0,419.96,0.0,24.18,12.31,1427.31
2000-06-30,133.0,54259.19,3.33,329.47,0.0,24.02,11.88,1391.83
2000-07-01,114.0,54259.19,0.0,522.93,0.0,23.24,6.25,954.29
2000-07-02,97.0,54259.19,0.0,481.05,0.0,25.73,10.94,1315.07
2000-07-03,90.0,54259.19,0.0,459.7,0.0,27.22,13.39,1534.84
2000-07-04,146.0,54259.19,10.58,301.56,0.0,25.83,14.71,1673.06
2000-07-05,97.0,54196.84,0.2,435.05,0.0,25.24,12.83,1471.48
2000-07-06,79.0,53956.82,0.0,505.48,0.0,23.52,7.73,1058.51
2000-07-07,73.0,53913.58,0.0,433.66,0.0,20.63,8.6,1128.08
2000-07-08,66.0,53913.58,0.12,454.46,0.0,19.9,6.92,993.2
2000-07-09,64.0,53913.58,0.0,446.34,0.0,22.29,9.62,1209.5
2000-07-10,85.0,53911.75,8.59,258.3,0.0,22.63,13.62,1569.62
2000-07-11,67.0,53568.0,0.0,504.48,0.0,25.57,9.37,1189.93
2000-07-12,55.0,53568.0,0.0,486.94,0.0,23.43,8.83,1146.02
2000-07-13,47.0,53568.0,0.0,493.59,0.0,25.36,9.66,1212.71
2000-07-14,42.0,53568.0,0.0,477.33,0.0,26.76,11.48,1358.8
2000-07-15,54.0,53265.62,20.92,305.1,0.0,25.59,13.55,1551.64
2000-07-16,3890.0,53222.39,96.02,194.38,0.0,21.21,14.41,1643.64
2000-07-17,1080.0,53222.39,17.82,253.18,0.0,23.83,14.54,1656.2
2000-07-18,515.0,53160.05,0.0,357.02,0.0,24.62,14.86,1689.53
2000-07-19,323.0,52876.79,3.46,383.1,0.0,25.72,10.78,1302.2
2000-07-20,222.0,52876.79,0.0,420.9,0.0,19.32,7.61,1049.22
2000-07-21,173.0,52876.79,0.0,485.24,0.0,22.53,7.35,1028.15
2000-07-22,155.0,52531.21,3.92,355.25,0.0,24.02,9.08,1166.46
2000-07-23,127.0,52531.21,0.0,450.42,0.0,22.69,9.14,1170.96
2000-07-24,108.0,52531.21,0.0,434.45,0.0,22.61,9.84,1227.18
2000-07-25,97.0,52185.59,0.0,432.52,0.0,23.41,10.63,1290.1
2000-07-26,98.0,52185.59,0.0,375.55,0.0,22.99,12.5,1449.83
2000-07-27,576.0,52185.59,30.82,138.64,0.0,17.63,13.01,1494.52
2000-07-28,341.0,51840.0,7.24,128.97,0.0,17.0,12.83,1477.58
2000-07-29,220.0,51840.0,0.0,377.74,0.0,23.22,12.88,1482.53
2000-07-30,192.0,51648.57,6.28,221.13,0.0,21.98,14.43,1645.51
2000-07-31,502.0,51494.39,18.8,158.66,0.0,20.32,15.19,1727.29
2000-08-01,465.0,51494.39,7.05,155.13,0.0,18.19,13.41,1536.92
2000-08-02,350.0,51148.8,1.99,219.48,0.0,19.1,13.67,1562.77
2000-08-03,347.0,51148.8,0.0,365.79,0.0,25.57,16.08,1824.58
2000-08-04,409.0,51086.46,17.71,331.71,0.0,26.36,13.73,1570.8
2000-08-05,249.0,50803.21,0.0,483.61,0.0,22.4,8.38,1110.78
2000-08-06,195.0,50803.21,0.0,497.58,0.0,23.72,8.39,1110.95
2000-08-07,286.0,50457.59,8.66,330.28,0.0,23.13,10.97,1317.55
2000-08-08,222.0,50457.59,6.17,336.66,0.0,26.06,15.63,1776.69
2000-08-09,170.0,50112.01,0.24,394.13,0.0,26.11,15.24,1734.21
2000-08-10,424.0,50112.01,16.01,322.92,0.0,27.45,14.98,1702.06
2000-08-11,260.0,50049.66,0.0,431.4,0.0,24.98,12.94,1481.79
2000-08-12,983.0,49766.4,41.24,335.18,0.0,25.3,12.48,1445.71
2000-08-13,424.0,49766.4,0.0,378.34,0.0,20.99,11.65,1372.56
2000-08-14,420.0,49420.81,0.01,299.77,0.0,19.97,13.06,1497.0
2000-08-15,516.0,49420.81,10.04,165.82,0.0,18.81,13.89,1589.7
2000-08-16,484.0,49075.2,7.24,288.56,0.0,23.54,13.72,1570.07
2000-08-17,348.0,49075.2,0.54,421.28,0.0,22.26,10.83,1306.29
2000-08-18,261.0,48729.62,0.0,467.58,0.0,18.65,5.82,926.21
2000-08-19,225.0,48729.62,0.0,469.53,0.0,20.15,6.86,989.03
2000-08-20,183.0,48384.01,0.0,481.93,0.0,20.44,6.26,946.94
2000-08-21,157.0,48384.01,0.0,480.67,0.0,18.56,4.71,856.52
2000-08-22,138.0,48038.4,0.0,495.11,0.0,20.64,5.14,882.84
2000-08-23,168.0,48038.4,0.0,476.1,0.0,22.52,7.9,1072.05
2000-08-24,343.0,47736.05,13.04,281.02,0.0,19.69,10.27,1261.96
2000-08-25,184.0,47692.8,0.0,447.35,0.0,22.78,9.71,1216.74
2000-08-26,141.0,47501.39,0.0,463.63,0.0,23.99,9.23,1178.69
2000-08-27,137.0,47347.2,0.0,454.64,0.0,25.33,10.43,1274.31
2000-08-28,103.0,47155.79,0.0,418.3,0.0,25.19,12.29,1423.56
2000-08-29,90.0,47001.61,0.0,370.53,0.0,23.5,12.84,1475.56
2000-08-30,82.0,46810.18,0.0,433.86,0.0,23.61,9.58,1206.4
2000-08-31,77.0,46656.0,0.0,408.61,0.0,24.92,11.7,1376.56
2000-09-01,72.0,46464.59,0.0,343.24,0.0,26.73,15.97,1809.57
2000-09-02,73.0,46310.4,4.75,289.59,0.0,27.84,16.67,1892.6
2000-09-03,89.0,46008.04,11.27,254.18,0.0,26.1,15.45,1757.13
2000-09-04,81.0,45964.8,0.0,303.78,0.0,23.7,14.71,1675.87
2000-09-05,75.0,45619.21,0.0,478.12,0.0,20.72,2.16,717.38
2000-09-06,65.0,45619.21,0.0,433.18,0.0,15.87,1.63,684.45
2000-09-07,61.0,45273.61,0.0,451.84,0.0,18.07,1.81,695.09
2000-09-08,59.0,45273.61,0.0,441.34,0.0,20.69,4.46,837.08
2000-09-09,57.0,44928.01,0.0,408.3,0.0,22.14,7.74,1059.6
2000-09-10,55.0,44928.01,0.0,398.48,0.0,23.18,9.03,1162.22
2000-09-11,51.0,44582.4,0.0,378.86,0.0,23.7,10.42,1273.94
2000-09-12,50.0,44582.4,0.0,325.05,0.0,23.6,12.77,1473.45
2000-09-13,135.0,44236.79,28.46,157.53,0.0,21.5,14.94,1698.95
2000-09-14,81.0,44236.79,0.0,378.83,0.0,20.6,7.08,1006.6
2000-09-15,313.0,43891.18,18.78,287.88,0.0,21.9,7.56,1044.56
2000-09-16,176.0,43891.18,23.52,267.09,0.0,16.98,4.62,849.86
2000-09-17,100.0,43545.61,0.0,323.85,0.0,14.73,4.01,812.16
2000-09-18,80.0,43545.61,0.0,341.4,0.0,17.63,5.83,927.55
2000-09-19,71.0,43200.02,0.0,357.89,0.0,21.35,8.2,1095.64
2000-09-20,285.0,43200.02,19.39,243.26,0.0,22.03,10.4,1272.32
2000-09-21,142.0,42854.4,0.0,310.21,0.0,24.15,12.97,1490.5
2000-09-22,96.0,42854.4,0.0,332.14,0.0,18.87,7.19,1015.06
2000-09-23,83.0,42508.8,0.0,303.11,0.0,16.23,5.97,933.82
2000-09-24,121.0,42508.8,5.56,174.58,0.0,16.8,9.25,1180.08
2000-09-25,100.0,42163.21,0.37,401.6,0.0,17.56,1.02,656.17
2000-09-26,84.0,42163.21,0.0,335.2,0.0,12.58,0.94,653.01
2000-09-27,81.0,41817.61,2.04,263.08,0.0,9.94,0.07,612.24
2000-09-28,74.0,41817.61,0.0,394.67,0.0,17.03,0.35,622.98
2000-09-29,68.0,41472.01,0.0,368.86,0.0,9.8,-4.23,449.38
2000-09-30,65.0,41472.01,0.0,387.22,0.0,12.57,-3.53,467.48
2000-10-01,68.0,41126.39,0.0,388.43,0.0,16.68,-0.65,583.7
2000-10-02,67.0,41126.39,0.0,377.06,0.0,20.22,2.94,754.38
2000-10-03,65.0,40780.8,0.0,335.25,0.0,18.54,4.59,847.49
2000-10-04,62.0,40780.8,0.0,359.39,0.0,21.93,5.06,884.97
2000-10-05,64.0,40435.18,10.67,226.41,0.0,15.9,3.82,806.25
2000-10-06,368.0,40391.95,35.5,144.8,0.0,12.58,5.69,919.64
2000-10-07,221.0,40089.62,10.05,183.69,0.0,11.62,2.71,736.96
2000-10-08,144.0,39935.44,0.0,331.92,0.0,11.64,-1.99,531.59
2000-10-09,115.0,39744.01,0.0,316.01,0.0,7.64,-4.79,432.4
2000-10-10,103.0,39589.82,0.0,273.67,0.0,5.45,-4.62,438.14
2000-10-11,98.0,39398.39,0.34,205.29,0.0,5.55,-1.59,544.64
2000-10-12,94.0,39244.21,0.0,342.19,0.0,14.32,-1.27,560.45
2000-10-13,86.0,39052.79,0.0,352.6,0.0,16.75,-1.11,563.23
2000-10-14,81.0,39009.55,0.0,331.31,0.0,19.41,3.07,764.83
2000-10-15,76.0,38707.21,0.0,307.49,0.0,22.51,7.52,1041.88
2000-10-16,80.0,38663.98,0.0,311.37,0.0,20.43,5.12,885.0
2000-10-17,104.0,38361.61,10.24,103.46,0.0,7.16,1.98,705.46
2000-10-18,284.0,38361.61,10.69,106.14,0.0,8.58,3.22,770.42
2000-10-19,413.0,38015.98,20.89,110.45,0.0,9.24,3.67,798.96
2000-10-20,212.0,38015.98,0.0,288.6,0.0,12.13,-0.87,570.39
2000-10-21,162.0,37670.4,0.0,319.16,0.0,16.05,-0.69,582.86
2000-10-22,134.0,37670.4,0.0,335.14,0.0,20.16,-0.94,573.02
2000-10-23,118.0,37324.8,0.0,301.21,0.0,11.43,-4.0,445.71
2000-10-24,111.0,37324.8,0.0,306.17,0.0,12.79,-3.99,449.63
2000-10-25,106.0,36979.2,0.0,309.76,0.0,18.18,-0.33,596.99
2000-10-26,102.0,36979.2,0.0,281.27,0.0,19.04,3.29,783.13
2000-10-27,96.0,36633.61,0.0,284.56,0.0,20.59,3.73,800.8
2000-10-28,91.0,36633.61,0.0,248.42,0.0,17.38,4.17,818.03
2000-10-29,88.0,36350.35,0.0,201.13,0.0,6.25,-3.19,483.06
2000-10-30,88.0,36288.01,2.0,97.93,0.0,-1.0,-4.98,424.09
2000-10-31,90.0,36288.01,1.35,133.55,0.0,3.39,-2.15,522.74
2000-11-01,86.0,35942.39,0.0,189.44,0.0,6.93,-1.58,544.42
2000-11-02,83.0,35942.39,0.0,212.97,0.0,8.69,-1.3,559.07
2000-11-03,79.0,35596.8,0.0,261.69,0.0,13.2,-0.9,575.25
2000-11-04,77.0,35596.8,0.0,256.83,0.0,14.83,0.69,638.43
2000-11-05,75.0,35313.56,0.0,235.95,0.0,14.7,2.08,713.24
2000-11-06,74.0,35251.21,0.59,115.27,0.0,4.96,-0.22,603.21
2000-11-07,73.0,35251.21,0.0,129.86,0.0,5.53,-0.32,597.64
2000-11-08,72.0,34905.61,0.0,166.48,0.0,8.46,0.7,640.92
2000-11-09,71.0,34905.61,0.0,223.36,0.0,11.76,0.03,603.4
2000-11-10,295.0,34751.42,19.35,153.9,0.0,13.3,2.5,720.38
2000-11-11,309.0,34559.99,15.91,46.48,0.0,7.69,5.06,880.64
2000-11-12,187.0,34559.99,4.39,120.57,0.0,8.82,1.64,686.16
2000-11-13,147.0,34216.23,0.0,160.61,0.0,6.92,-0.39,593.52
2000-11-14,192.0,34214.4,0.0,89.01,0.0,5.34,1.59,682.5
2000-11-15,405.0,34214.4,17.6,134.21,0.0,6.61,-1.52,548.34
2000-11-16,225.0,33868.81,0.0,120.48,0.0,3.69,-1.49,549.82
2000-11-17,180.0,33868.81,0.0,142.42,0.0,5.52,-0.81,577.5
2000-11-18,153.0,33868.81,0.0,218.93,0.0,7.21,-4.37,440.9
2000-11-19,137.0,33523.2,0.0,154.31,0.0,2.21,-4.81,440.0
2000-11-20,127.0,33523.2,0.0,212.95,0.0,2.38,-8.48,320.0
2000-11-21,123.0,33523.2,0.62,216.11,0.0,2.72,-7.19,360.0
2000-11-22,116.0,33239.95,0.24,189.64,0.0,0.23,-7.81,337.45
2000-11-23,106.0,33177.6,0.0,181.5,0.0,-2.62,-10.0,287.28
2000-11-24,96.0,33177.6,0.0,241.14,0.0,-3.89,-15.46,184.43
2000-11-25,109.0,33134.36,0.0,238.0,0.0,-3.25,-14.54,200.0
2000-11-26,154.0,32832.0,0.0,229.97,0.0,0.74,-9.92,280.0
2000-11-27,274.0,32832.0,16.78,112.59,0.0,3.6,-2.44,513.65
2000-11-28,207.0,32832.0,0.44,123.12,0.0,5.55,0.38,623.72
2000-11-29,170.0,32832.0,0.2,142.63,0.0,4.91,-1.18,564.72
2000-11-30,159.0,32488.24,2.46,114.91,0.0,3.64,-1.71,540.71
2000-12-01,146.0,32486.41,5.15,122.99,0.0,2.75,-4.35,443.03
2000-12-02,123.0,32486.41,0.0,202.81,0.0,-0.08,-9.86,289.56
2000-12-03,88.0,32486.41,0.0,223.26,0.0,-3.42,-15.53,180.43
2000-12-04,103.0,32443.17,0.0,232.19,0.0,0.1,-14.38,200.77
2000-12-05,105.0,32203.16,0.0,230.77,0.0,4.2,-10.89,280.0
